summary,summary_detail,id,guidislink,links,url,date,published_parsed,title,title_detail,ticker,source,text,Year,Month,Day,Weekday,text_length,word_count,title_length,title_word_count
"We recently published a list of 30 Best AI Stocks to Buy According to Billionaires. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other best AI stocks to buy according to billionaires. The optimism around the United States economy over the past few months, largely due […]","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'We recently published a list of 30 Best AI Stocks to Buy According to Billionaires. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other best AI stocks to buy according to billionaires. The optimism around the United States economy over the past few months, largely due […]'}",2e8e23d1-611d-346b-870d-29c28fd5cb90,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/microsoft-msft-hits-13b-ai-180154434.html?.tsrc=rss'}]",https://finance.yahoo.com/news/microsoft-msft-hits-13b-ai-180154434.html?.tsrc=rss,2025-04-13 18:01:54,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=13, tm_hour=18, tm_min=1, tm_sec=54, tm_wday=6, tm_yday=103, tm_isdst=0)","Microsoft (MSFT) Hits $13B AI Revenue Run Rate, Plans $80B Investment","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Microsoft (MSFT) Hits $13B AI Revenue Run Rate, Plans $80B Investment'}",MSFT,Yahoo Finance,"Microsoft (MSFT) Hits $13B AI Revenue Run Rate, Plans $80B Investment We recently published a list of 30 Best AI Stocks to Buy According to Billionaires. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other best AI stocks to buy according to billionaires. The optimism around the United States economy over the past few months, largely due […]",2025,4,13,6,401,67,69,11
"Kaspersky has recently found crypto-stealing malware disguised as a Microsoft Office package on SourceForge. While the malware primarily tricks users into sending crypto to bad actors, Kaspersky warns that the threat extends far beyond that. Thousands of users have encountered this scheme in the past three months. As crypto adoption grows, so too does interest from bad actors. In likely evidence of this trend, warnings of security threats have ramped up in recent weeks, from Threat Fabric’s Croc","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Kaspersky has recently found crypto-stealing malware disguised as a Microsoft Office package on SourceForge. While the malware primarily tricks users into sending crypto to bad actors, Kaspersky warns that the threat extends far beyond that. Thousands of users have encountered this scheme in the past three months. As crypto adoption grows, so too does interest from bad actors. In likely evidence of this trend, warnings of security threats have ramped up in recent weeks, from Threat Fabric’s Croc'}",50b395b5-211b-365c-8ef3-0cb21b4d78da,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/kaspersky-warns-crypto-stealing-malware-170130429.html?.tsrc=rss'}]",https://finance.yahoo.com/news/kaspersky-warns-crypto-stealing-malware-170130429.html?.tsrc=rss,2025-04-13 17:01:30,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=13, tm_hour=17, tm_min=1, tm_sec=30, tm_wday=6, tm_yday=103, tm_isdst=0)",Kaspersky Warns Of Crypto-Stealing Malware In SourceForge Microsoft Package—Here's How to Stay Protected,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': ""Kaspersky Warns Of Crypto-Stealing Malware In SourceForge Microsoft Package—Here's How to Stay Protected""}",MSFT,Yahoo Finance,"Kaspersky Warns Of Crypto-Stealing Malware In SourceForge Microsoft Package—Here's How to Stay Protected Kaspersky has recently found crypto-stealing malware disguised as a Microsoft Office package on SourceForge. While the malware primarily tricks users into sending crypto to bad actors, Kaspersky warns that the threat extends far beyond that. Thousands of users have encountered this scheme in the past three months. As crypto adoption grows, so too does interest from bad actors. In likely evidence of this trend, warnings of security threats have ramped up in recent weeks, from Threat Fabric’s Croc",2025,4,13,6,605,91,104,13
Nvidia (NASDAQ: NVDA) is currently worth $2.7 trillion.  The median target price of $175 per share implies 58% upside from its current share price of $111.  The median target price of $266 per share implies 44% upside from the current share price of $185.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Nvidia (NASDAQ: NVDA) is currently worth $2.7 trillion.  The median target price of $175 per share implies 58% upside from its current share price of $111.  The median target price of $266 per share implies 44% upside from the current share price of $185.'}",79e0dfcc-8d25-3698-b4f0-02c5cee49f66,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.fool.com/investing/2025/04/13/best-trillion-dollar-stock-buy-now-wall-st-nvidia/?source=eptyholnk0000202&utm_source=yahoo-host-full&utm_medium=feed&utm_campaign=article&referring_guid=e146e709-ccb3-43a4-b47a-f8f5e2a5681a&.tsrc=rss'}]",https://www.fool.com/investing/2025/04/13/best-trillion-dollar-stock-buy-now-wall-st-nvidia/?source=eptyholnk0000202&utm_source=yahoo-host-full&utm_medium=feed&utm_campaign=article&referring_guid=e146e709-ccb3-43a4-b47a-f8f5e2a5681a&.tsrc=rss,2025-04-13 07:30:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=13, tm_hour=7, tm_min=30, tm_sec=0, tm_wday=6, tm_yday=103, tm_isdst=0)","The Best Trillion-Dollar Stock to Buy Now, According to Wall Street","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'The Best Trillion-Dollar Stock to Buy Now, According to Wall Street'}",MSFT,Yahoo Finance,"The Best Trillion-Dollar Stock to Buy Now, According to Wall Street Nvidia (NASDAQ: NVDA) is currently worth $2.7 trillion.  The median target price of $175 per share implies 58% upside from its current share price of $111.  The median target price of $266 per share implies 44% upside from the current share price of $185.",2025,4,13,6,323,55,67,11
"President Trump’s tariff exemptions on some electronics are the latest twist in U.S. trade policy and could benefit companies such as Apple, Microsoft, Dell, Samsung and others that manufacture some products abroad.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'President Trump’s tariff exemptions on some electronics are the latest twist in U.S. trade policy and could benefit companies such as Apple, Microsoft, Dell, Samsung and others that manufacture some products abroad.'}",26f06cfa-a023-3926-a42c-da361861c9bc,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/video/trump-exempts-electronics-including-smartphones-192000202.html?.tsrc=rss'}]",https://finance.yahoo.com/video/trump-exempts-electronics-including-smartphones-192000202.html?.tsrc=rss,2025-04-12 19:20:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=19, tm_min=20, tm_sec=0, tm_wday=5, tm_yday=102, tm_isdst=0)","Trump Exempts Some Electronics, Including Smartphones, From Tariffs on China","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Trump Exempts Some Electronics, Including Smartphones, From Tariffs on China'}",MSFT,Yahoo Finance,"Trump Exempts Some Electronics, Including Smartphones, From Tariffs on China President Trump’s tariff exemptions on some electronics are the latest twist in U.S. trade policy and could benefit companies such as Apple, Microsoft, Dell, Samsung and others that manufacture some products abroad.",2025,4,12,5,292,42,76,10
"The ever-growing U.S. tariffs on imports from China won’t bite Big Tech so badly after all, after the Trump administration late Friday laid out significant exemptions from its wider trade war that include smartphones, laptop computers, chips, and more.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'The ever-growing U.S. tariffs on imports from China won’t bite Big Tech so badly after all, after the Trump administration late Friday laid out significant exemptions from its wider trade war that include smartphones, laptop computers, chips, and more.'}",8adc8047-378f-33cc-b35f-612e735b4096,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/apple-nvidia-microsoft-breathe-huge-173900215.html?.tsrc=rss'}]",https://finance.yahoo.com/news/apple-nvidia-microsoft-breathe-huge-173900215.html?.tsrc=rss,2025-04-12 17:39:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=17, tm_min=39, tm_sec=0, tm_wday=5, tm_yday=102, tm_isdst=0)","Apple, Nvidia, and Microsoft can 'breathe a huge sigh of relief' after Trump's China tariff exemptions","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': ""Apple, Nvidia, and Microsoft can 'breathe a huge sigh of relief' after Trump's China tariff exemptions""}",MSFT,Yahoo Finance,"Apple, Nvidia, and Microsoft can 'breathe a huge sigh of relief' after Trump's China tariff exemptions The ever-growing U.S. tariffs on imports from China won’t bite Big Tech so badly after all, after the Trump administration late Friday laid out significant exemptions from its wider trade war that include smartphones, laptop computers, chips, and more.",2025,4,12,5,355,55,102,16
"We recently published a list of 14 AI Stocks Catching Wall Street’s Attention. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks catching Wall Street’s attention. In the latest development in the feud between OpenAI and Elon Musk, the ChatGPT maker has countersued billionaire […]","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'We recently published a list of 14 AI Stocks Catching Wall Street’s Attention. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks catching Wall Street’s attention. In the latest development in the feud between OpenAI and Elon Musk, the ChatGPT maker has countersued billionaire […]'}",7361e725-8a88-35a0-a677-3d047486a308,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/microsoft-corporation-msft-ai-data-161022957.html?.tsrc=rss'}]",https://finance.yahoo.com/news/microsoft-corporation-msft-ai-data-161022957.html?.tsrc=rss,2025-04-12 16:10:22,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=16, tm_min=10, tm_sec=22, tm_wday=5, tm_yday=102, tm_isdst=0)",Microsoft Corporation (MSFT): AI Data Center Pause Signals Strategic Rethink in Cloud Infrastructure,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Microsoft Corporation (MSFT): AI Data Center Pause Signals Strategic Rethink in Cloud Infrastructure'}",MSFT,Yahoo Finance,"Microsoft Corporation (MSFT): AI Data Center Pause Signals Strategic Rethink in Cloud Infrastructure We recently published a list of 14 AI Stocks Catching Wall Street’s Attention. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks catching Wall Street’s attention. In the latest development in the feud between OpenAI and Elon Musk, the ChatGPT maker has countersued billionaire […]",2025,4,12,5,452,69,100,13
Meta is preparing for the start of a courtroom battle Monday with the US government in an antitrust case that could force Mark Zuckerberg to break up his $1.3 trillion empire and sell one of its crown jewels: Instagram.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Meta is preparing for the start of a courtroom battle Monday with the US government in an antitrust case that could force Mark Zuckerberg to break up his $1.3 trillion empire and sell one of its crown jewels: Instagram.'}",f82646c1-4ee6-4a32-89cc-bda23572ce50,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/mark-zuckerbergs-empire-at-stake-as-meta-prepares-to-battle-trumps-antitrust-cops-in-court-140019335.html?.tsrc=rss'}]",https://finance.yahoo.com/news/mark-zuckerbergs-empire-at-stake-as-meta-prepares-to-battle-trumps-antitrust-cops-in-court-140019335.html?.tsrc=rss,2025-04-12 14:00:19,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=14, tm_min=0, tm_sec=19, tm_wday=5, tm_yday=102, tm_isdst=0)",Mark Zuckerberg's empire at stake as Meta prepares to battle Trump's antitrust cops in court,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': ""Mark Zuckerberg's empire at stake as Meta prepares to battle Trump's antitrust cops in court""}",MSFT,Yahoo Finance,Mark Zuckerberg's empire at stake as Meta prepares to battle Trump's antitrust cops in court Meta is preparing for the start of a courtroom battle Monday with the US government in an antitrust case that could force Mark Zuckerberg to break up his $1.3 trillion empire and sell one of its crown jewels: Instagram.,2025,4,12,5,312,54,92,15
Trump's trade war leaves consumers wondering whether they should buy now or later.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': ""Trump's trade war leaves consumers wondering whether they should buy now or later.""}",103a9f1f-f5ea-4546-aa24-0c33582cfd76,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/tariff-confusion-leaves-tech-shoppers-questioning-if-they-should-buy-now-or-risk-waiting-130052274.html?.tsrc=rss'}]",https://finance.yahoo.com/news/tariff-confusion-leaves-tech-shoppers-questioning-if-they-should-buy-now-or-risk-waiting-130052274.html?.tsrc=rss,2025-04-12 13:00:52,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=13, tm_min=0, tm_sec=52, tm_wday=5, tm_yday=102, tm_isdst=0)",Tariff confusion leaves tech shoppers questioning if they should buy now or risk waiting,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Tariff confusion leaves tech shoppers questioning if they should buy now or risk waiting'}",MSFT,Yahoo Finance,Tariff confusion leaves tech shoppers questioning if they should buy now or risk waiting Trump's trade war leaves consumers wondering whether they should buy now or later.,2025,4,12,5,171,27,88,14
Apple (AAPL) could be in for an even rougher ride than its Big Tech rivals.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Apple (AAPL) could be in for an even rougher ride than its Big Tech rivals.'}",0a4b6677-9c14-3075-84e7-b1b991857a9e,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/apples-complete-disaster-microsofts-tariff-130000686.html?.tsrc=rss'}]",https://finance.yahoo.com/news/apples-complete-disaster-microsofts-tariff-130000686.html?.tsrc=rss,2025-04-12 13:00:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=102, tm_isdst=0)","Apple's 'complete disaster,' Microsoft's tariff uncertainty, and Amazon's vibe: Tech news roundup","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': ""Apple's 'complete disaster,' Microsoft's tariff uncertainty, and Amazon's vibe: Tech news roundup""}",MSFT,Yahoo Finance,"Apple's 'complete disaster,' Microsoft's tariff uncertainty, and Amazon's vibe: Tech news roundup Apple (AAPL) could be in for an even rougher ride than its Big Tech rivals.",2025,4,12,5,173,27,97,12
"We recently published a list of the 13 NASDAQ Stocks with the Highest Upside Potential. In this article, we are going to take a look at where Microsoft Corp. (NASDAQ:MSFT) stands against other NASDAQ stocks with high upside potential. On April 7, Dan Ives of Wedbush Securities joined CNBC’s ‘Squawk on the Street’ to discuss […]","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'We recently published a list of the 13 NASDAQ Stocks with the Highest Upside Potential. In this article, we are going to take a look at where Microsoft Corp. (NASDAQ:MSFT) stands against other NASDAQ stocks with high upside potential. On April 7, Dan Ives of Wedbush Securities joined CNBC’s ‘Squawk on the Street’ to discuss […]'}",f4d422e4-44d4-3bed-8664-f0cad49c21ca,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/microsoft-corp-nasdaq-msft-nasdaq-124112063.html?.tsrc=rss'}]",https://finance.yahoo.com/news/microsoft-corp-nasdaq-msft-nasdaq-124112063.html?.tsrc=rss,2025-04-12 12:41:12,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=12, tm_min=41, tm_sec=12, tm_wday=5, tm_yday=102, tm_isdst=0)",Is Microsoft Corp. (NASDAQ:MSFT) a NASDAQ Stock with the Highest Upside Potential?,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Is Microsoft Corp. (NASDAQ:MSFT) a NASDAQ Stock with the Highest Upside Potential?'}",MSFT,Yahoo Finance,"Is Microsoft Corp. (NASDAQ:MSFT) a NASDAQ Stock with the Highest Upside Potential? We recently published a list of the 13 NASDAQ Stocks with the Highest Upside Potential. In this article, we are going to take a look at where Microsoft Corp. (NASDAQ:MSFT) stands against other NASDAQ stocks with high upside potential. On April 7, Dan Ives of Wedbush Securities joined CNBC’s ‘Squawk on the Street’ to discuss […]",2025,4,12,5,412,68,82,12
"Markets (^GSPC, ^IXIC, ^DJI) are shifting as investors look beyond the once-dominant ""Magnificent Seven"" and focus on international equities gaining traction. Horizon Investments head of research and quantitative strategies Mike Dickson joins Market Domination to discuss why global diversification may be the new core strategy as capital moves away from US assets. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': 'Markets (^GSPC,\xa0^IXIC,\xa0^DJI) are shifting as investors look beyond the once-dominant ""Magnificent Seven"" and focus on international equities gaining traction. Horizon Investments head of research and quantitative strategies Mike Dickson joins Market Domination to discuss why global diversification may be the new core strategy as capital moves away from US assets. To watch more expert insights and analysis on the latest market action, check out more Market Domination\xa0here.'}",7e2c62a6-4998-3ef8-815e-702b5f7f77d3,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/video/global-diversification-back-us-exceptionalism-120005664.html?.tsrc=rss'}]",https://finance.yahoo.com/video/global-diversification-back-us-exceptionalism-120005664.html?.tsrc=rss,2025-04-12 12:00:05,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=12, tm_hour=12, tm_min=0, tm_sec=5, tm_wday=5, tm_yday=102, tm_isdst=0)",'Global diversification is back' as US exceptionalism fades,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=MSFT&region=US&lang=en-US', 'value': ""'Global diversification is back' as US exceptionalism fades""}",MSFT,Yahoo Finance,"'Global diversification is back' as US exceptionalism fades Markets (^GSPC, ^IXIC, ^DJI) are shifting as investors look beyond the once-dominant ""Magnificent Seven"" and focus on international equities gaining traction. Horizon Investments head of research and quantitative strategies Mike Dickson joins Market Domination to discuss why global diversification may be the new core strategy as capital moves away from US assets. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",2025,4,12,5,536,78,59,8
